OBJECTID,Document Nbr,Crash Year,Crash Date,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Persons Injured,Pedestrians Killed,Pedestrians Injured,Vehicle Count,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Relation To Roadway,Roadway Alignment,Roadway Surface Type,Roadway Defect,Roadway Description,Intersection Type,Traffic Control Type,Traffic Control Status,Work Zone Related,Work Zone Location,Work Zone Type,School Zone,First Harmful Event,First Harmful Event Loc,Alcohol?,Animal Related?,Unrestrained?,Bike?,Distracted?,Drowsy?,Drug Related?,Guardrail Related?,Hitrun?,Lgtruck?,Motorcycle?,Pedestrian?,Speed?,Max Speed Diff,RoadDeparture Type,Intersection Analysis,Senior?,Young?,Mainline?,Night?,VDOT District,Juris Code,Physical Juris Name,Functional Class,Facility Type,Area Type,SYSTEM,VSP,Ownership,Planning District,MPO Name,RTE Name,RNS MP,Node,Node Offset (ft),x,y
987,170595134,2017,2/28/2017 5:00,1125,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,3. No,4. Fence Or Post,4. Roadside,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,5,RD_RIGHT,Not Intersection,Yes,No,Yes,No,8. Staunton,82,082. Rockingham County,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Rural,VDOT Primary,2,1. State Hwy Agency,Central Shenandoah,,R-VA   SR00259NB,0.79,,,-78.7553871,38.56985745
988,170745278,2017,3/15/2017 4:00,1636,B,0,0,1,0,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Urban Intersection,No,No,Yes,No,8. Staunton,115,115. City of Harrisonburg,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT secondary,2,3. City or Town Hwy Agency,Central Shenandoah,HAR,S-VA115NP MT CLINTON PIKE,1.15,587292,182.29,-78.87083359,38.46866186
989,171695199,2017,6/18/2017 4:00,1320,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,No,Yes,Yes,No,7. Culpeper,2,002. Albemarle County,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,VDOT Primary,3,1. State Hwy Agency,Thomas Jefferson,CVIL,R-VA   US00029NB,148.06,111013,80.86,-78.41441776,38.16404642
990,170895003,2017,3/29/2017 4:00,1505,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,3. No,1. Bank Or Ledge,4. Roadside,Yes,No,Belted,No,No,No,No,No,No,No,No,No,No,,RD_RIGHT,Not Intersection,No,No,Yes,No,2. Salem,35,035. Giles County,"5-Major Collector (I,4)",3-Two-Way Undivided,Rural,VDOT Primary,4,1. State Hwy Agency,New River Valley,,R-VA   SR00061WB,38.66,,,-80.93773594,37.27586766
991,171695000,2017,6/12/2017 4:00,1550,O,0,0,0,0,0,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,No,No,Yes,No,9. Northern Virginia,29,029. Fairfax County,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,VDOT Primary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA   SR00007WB,58.89,264464,94.76,-77.24085953,38.9283589
992,171030033,2017,3/7/2017 5:00,715,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,Yes,No,No,No,,NOT_RD,Urban Intersection,Yes,No,Yes,No,5. Hampton Roads,122,122. City of Norfolk,"5-Major Collector (I,4)",3-Two-Way Undivided,Urban,NonVDOT secondary,5,3. City or Town Hwy Agency,Hampton Roads,HAMP,S-VA122NP ROBIN HOOD RD,2.06,483319,28.09,-76.21494108,36.88312409
993,170380020,2017,1/25/2017 5:00,636,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,No,No,Yes,Yes,9. Northern Virginia,29,029. Fairfax County,"4-Minor Arterial (H,3)",4-Two-Way Divided,Urban,VDOT Secondary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA029SC00620WB,16.23,263355,118.95,-77.24064747,38.81101614
994,171595005,2017,6/6/2017 4:00,2305,B,0,0,1,0,1,0,0,1,8. Non-Collision,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,5. On Entrance/Exit Ramp,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,5. Slow or Warning Sign,1. Yes - Working,2. No,,,3. No,30. Overturn (Rollover),4. Roadside,No,No,Belted,No,No,Yes,No,No,No,Yes,No,No,Yes,20,RD_LEFT,Not Intersection,Yes,No,No,Yes,8. Staunton,115,115. City of Harrisonburg,"1-Interstate (A,1)",1-One-Way Undivided,Urban,VDOT Interstate,2,1. State Hwy Agency,Central Shenandoah,HAR,R-VA   IS00081SB      RMP247.00A,0.04,,,-78.85237601,38.43745807
995,171985102,2017,7/13/2017 4:00,1339,B,0,0,1,1,2,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,,NOT_RD,Not Intersection,No,Yes,Yes,No,9. Northern Virginia,76,076. Prince William County,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,VDOT Primary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA   SR00234NB,26,,,-77.52243058,38.8082944
996,171615125,2017,6/9/2017 4:00,1635,O,0,0,0,0,0,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,No,No,Yes,No,9. Northern Virginia,0,000. Arlington County,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,VDOT Primary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA   SR00120NB,1.77,100319,139.01,-77.08070422,38.84854376
997,172025097,2017,7/17/2017 4:00,1140,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,2. Trees,2. Shoulder,No,Yes,Belted,No,No,No,No,No,No,No,No,No,No,,RD_UNKNOWN,Not Intersection,No,No,Yes,No,7. Culpeper,54,054. Louisa County,"7-Local (J,6)",3-Two-Way Undivided,Rural,VDOT Secondary,1,1. State Hwy Agency,Thomas Jefferson,,R-VA054SC00701SB,1.41,,,-77.76322645,37.90858158
998,172125392,2017,7/30/2017 4:00,1800,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Urban Intersection,No,No,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT primary,5,3. City or Town Hwy Agency,Hampton Roads,HAMP,R-VA   SR00225NB,4.34,1087105,11.14,-76.13872337,36.8911341
999,171235090,2017,4/30/2017 4:00,800,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,2. Trees,3. Median,No,No,Belted,No,Yes,Yes,No,No,No,No,No,No,No,,RD_UNKNOWN,Not Intersection,No,No,Yes,No,9. Northern Virginia,76,076. Prince William County,"4-Minor Arterial (H,3)",4-Two-Way Divided,Urban,VDOT Secondary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA076SC00784WB,3.51,546655,284.51,-77.34212665,38.65356731
1000,173175175,2017,11/13/2017 5:00,727,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,2. Wet,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,,NOT_RD,Not Intersection,No,No,Yes,No,9. Northern Virginia,29,029. Fairfax County,"1-Interstate (A,1)",4-Two-Way Divided,Urban,VDOT Interstate,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA   IS00495NB,12.13,,,-77.21117905,38.92979433
1001,170455123,2017,2/14/2017 5:00,1015,O,0,0,0,0,0,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,3. No,6. Parked Vehicle,4. Roadside,No,No,Belted,No,Yes,No,No,No,No,No,No,No,No,,RD_UNKNOWN,Not Intersection,No,No,Yes,No,4. Richmond,43,043. Henrico County,"7-Local (J,6)",,Urban,NonVDOT secondary,1,2. County Hwy Agency,Richmond Regional,RICH,S-VA043PR LESLIE LN,0.42,,,-77.48815414,37.64474681
1002,170205273,2017,1/19/2017 5:00,1755,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,5,NOT_RD,Not Intersection,No,No,Yes,Yes,4. Richmond,20,020. Chesterfield County,2-Principal Arterial - Other Freeways and Expressways (B),4-Two-Way Divided,Urban,VDOT Primary,1,1. State Hwy Agency,"Richmond Regional, Crater",RICH,R-VA   SR00288SB,14.04,,,-77.63312892,37.42990371
1003,172195415,2017,8/7/2017 4:00,1843,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,5,NOT_RD,VDOT Intersection,No,No,Yes,No,9. Northern Virginia,29,029. Fairfax County,"5-Major Collector (I,4)",3-Two-Way Undivided,Urban,VDOT Secondary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA029SC00758EB,0.05,264980,60.29,-77.19599143,38.83209437
1004,171585302,2017,6/7/2017 4:00,1910,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"4. One-Way, Not Divided",2. Two Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Urban Intersection,No,No,Yes,No,4. Richmond,127,127. City of Richmond,"4-Minor Arterial (H,3)",1-One-Way Undivided,Urban,NonVDOT primary,1,3. City or Town Hwy Agency,Richmond Regional,RICH,R-VA   SR00147EB,11.53,1045187,74.81,-77.46406627,37.54723529
1005,171455015,2017,5/24/2017 4:00,2145,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,5. Rain,5. Darkness - Road Not Lighted,2. Wet,5. On Entrance/Exit Ramp,10. On/Off Ramp,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,2. Trees,4. Roadside,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,5,NOT_RD,VDOT Intersection,No,Yes,Yes,Yes,5. Hampton Roads,99,099. York County,2-Principal Arterial - Other Freeways and Expressways (B),4-Two-Way Divided,Rural,VDOT Primary,5,1. State Hwy Agency,Hampton Roads,HAMP,R-VA   SR00199WB,0.08,671989,79.3,-76.73270405,37.35208627
1006,171865406,2017,7/5/2017 4:00,1446,O,0,0,0,0,0,0,0,1,8. Non-Collision,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,30. Overturn (Rollover),2. Shoulder,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,10,RD_RIGHT,Not Intersection,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,"5-Major Collector (I,4)",3-Two-Way Undivided,Rural,VDOT Secondary,1,1. State Hwy Agency,"Richmond Regional, Crater",RICH,R-VA020SC00604WB,1.86,,,-77.75900385,37.4573504
1007,171155261,2017,2/6/2017 5:00,1307,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,No,No,Yes,No,9. Northern Virginia,76,076. Prince William County,"4-Minor Arterial (H,3)",4-Two-Way Divided,Urban,VDOT Secondary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA076SC00640EB,4.51,546259,154.63,-77.33668288,38.64598946
1008,171445216,2017,5/24/2017 4:00,1235,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,4. Stop Sign,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,Yes,No,Yes,No,6. Fredericksburg,88,088. Spotsylvania County,"4-Minor Arterial (H,3)",4-Two-Way Divided,Urban,VDOT Primary,2,1. State Hwy Agency,George Washington Regional,FRED,R-VA   SR00208SB,46.75,1289179,40.68,-77.49957599,38.2543872
1009,173535388,2017,12/19/2017 5:00,1750,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Urban Intersection,Yes,No,Yes,No,4. Richmond,43,043. Henrico County,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Urban,NonVDOT secondary,1,2. County Hwy Agency,Richmond Regional,RICH,S-VA043NP E PARHAM RD,0.93,379157,5.77,-77.43801324,37.64313128
1010,171865408,2017,7/5/2017 4:00,1630,C,0,0,0,1,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,25,NOT_RD,VDOT Intersection,No,No,Yes,No,9. Northern Virginia,29,029. Fairfax County,"4-Minor Arterial (H,3)",4-Two-Way Divided,Urban,VDOT Secondary,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA029SC07700EB,1,703177,72.91,-77.38961323,38.86080792
1011,172985408,2017,10/23/2017 4:00,1720,B,0,0,1,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,3. No,14. Ditch,4. Roadside,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,RD_RIGHT,Not Intersection,No,No,Yes,No,1. Bristol,84,084. Scott County,"5-Major Collector (I,4)",3-Two-Way Undivided,Urban,VDOT Secondary,4,1. State Hwy Agency,Lenowisco,KING,R-VA084SC00704EB,1.74,711960,431.74,-82.53079075,36.60093878
1012,171605287,2017,6/2/2017 4:00,1711,B,0,0,1,0,1,0,0,4,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Urban Intersection,Yes,No,Yes,No,6. Fredericksburg,111,111. City of Fredericksburg,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT primary,2,3. City or Town Hwy Agency,George Washington Regional,FRED,R-VA   US00001SBBUS001,3.97,617355,85.47,-77.45830205,38.29809096
1013,173265403,2017,11/16/2017 5:00,800,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,3. No,1. Bank Or Ledge,2. Shoulder,No,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,10,RD_RIGHT,Not Intersection,No,Yes,Yes,No,1. Bristol,13,013. Buchanan County,"7-Local (J,6)",3-Two-Way Undivided,Rural,VDOT Secondary,4,1. State Hwy Agency,Cumberland Plateau,,R-VA013SC00639WB,3.5,,,-81.88697294,37.28703555
1014,171045030,2017,3/26/2017 4:00,1706,C,0,0,0,3,3,0,0,2,2. Angle,5. Rain,2. Daylight,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Urban Intersection,Yes,No,Yes,No,8. Staunton,132,132. City of Staunton,"5-Major Collector (I,4)",3-Two-Way Undivided,Urban,NonVDOT secondary,3,3. City or Town Hwy Agency,Central Shenandoah,SAW,S-VA132NP CENTRAL AVE,0.4,,,-79.07391815,38.15434409
1015,171675115,2017,6/15/2017 4:00,1253,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,Not Intersection,No,No,Yes,No,9. Northern Virginia,29,029. Fairfax County,"1-Interstate (A,1)",4-Two-Way Divided,Urban,VDOT Interstate,7,1. State Hwy Agency,Northern Virginia,NOVA,R-VA   IS00066WB,66.75,,,-77.19837018,38.89823226
1016,173445266,2017,12/7/2017 5:00,1642,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,1. Concrete,1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,NOT_RD,VDOT Intersection,No,No,Yes,No,5. Hampton Roads,99,099. York County,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,VDOT Primary,5,1. State Hwy Agency,Hampton Roads,HAMP,R-VA   SR00171WB,3.75,671002,61.93,-76.43218228,37.12223434
1017,172845229,2017,10/11/2017 4:00,1000,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,Yes,No,No,No,,NOT_RD,Urban Intersection,No,No,Yes,No,9. Northern Virginia,0,000. Arlington County,"4-Minor Arterial (H,3)",3-Two-Way Undivided,Urban,NonVDOT secondary,7,2. County Hwy Agency,Northern Virginia,NOVA,S-VA000PR S FOUR MILE RUN DR,0.38,101079,135.94,-77.08900106,38.84464182
1018,171695300,2017,6/14/2017 4:00,1827,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,5. Rain,2. Daylight,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. No,28. Ran Off Road,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,No,,RD_LEFT,Not Intersection,No,Yes,Yes,No,3. Lynchburg,71,071. Pittsylvania County,"3-Principal Arterial - Other (E,2)",4-Two-Way Divided,Rural,VDOT Primary,6,1. State Hwy Agency,West Piedmont,,R-VA   US00029SB,32.93,,,-79.38203835,36.92151535
1019,170665182,2017,3/1/2017 5:00,1857,O,0,0,0,0,0,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,3. No,20. Motor Vehicle In Transport,1. On Roadway,No,No,Belted,No,No,No,No,No,No,No,No,No,Yes,5,NOT_RD,VDOT Intersection,Yes,No,Yes,Yes,6. Fredericksburg,111,111. City of Fredericksburg,"7-Local (J,6)",3-Two-Way Undivided,Urban,NonVDOT secondary,2,3. City or Town Hwy Agency,George Washington Regional,FRED,S-VA111PR CARL D SILVER PKWY,0.24,1011515,5.37,-77.51113232,38.29913915
